sample	contig	bgc_candidate_id	product_activity	protein_id	gene_start	gene_end	pfam_id	protein_id_1	clan	pfam	family	description	taxid	taxonomy
SRR6145059	k99_7716	k99_7716_3269-6367.1	antibacterial	k99_7716_k99_7716_4	3269	3509	PF01722	0.5245	NA	NA	BolA	BolA-like protein	134537	Paraburkholderia fungorum
SRR6145059	k99_7716	k99_7716_3269-6367.1	antibacterial	k99_7716_k99_7716_5	3524	4289	PF12698	0.63893	CL0181	ABC-2	ABC2_membrane_3	ABC-2 family transporter protein	134537	Paraburkholderia fungorum
SRR6145059	k99_7716	k99_7716_3269-6367.1	antibacterial	k99_7716_k99_7716_5	3524	4289	PF01061	0.69434	CL0181	ABC-2	ABC2_membrane	ABC-2 type transporter	134537	Paraburkholderia fungorum
SRR6145059	k99_7716	k99_7716_3269-6367.1	antibacterial	k99_7716_k99_7716_6	4285	5218	PF13304	0.67773	CL0023	P-loop_NTPase	AAA_21	AAA domain, putative AbiEii toxin, Type IV TA system	134537	Paraburkholderia fungorum
SRR6145059	k99_7716	k99_7716_3269-6367.1	antibacterial	k99_7716_k99_7716_6	4285	5218	PF00005	0.72249	CL0023	P-loop_NTPase	ABC_tran	ABC transporter	134537	Paraburkholderia fungorum
SRR6145059	k99_7716	k99_7716_3269-6367.1	antibacterial	k99_7716_k99_7716_7	5441	5738	PF13466	0.63651	CL0502	STAS	STAS_2	STAS domain	134537	Paraburkholderia fungorum
SRR6145059	k99_7716	k99_7716_3269-6367.1	antibacterial	k99_7716_k99_7716_8	5734	6367	PF05494	0.59534	CL0051	NTF2	MlaC	MlaC protein	134537	Paraburkholderia fungorum
SRR6145059	k99_7716	k99_7716_3269-6367.1	antibacterial	k99_7716_k99_7716_8	5734	6367	PF16156	0.5551	CL0051	NTF2	DUF4864	Domain of unknown function (DUF4864)	134537	Paraburkholderia fungorum
SRR6145059	k99_8954	k99_8954_2-1637.1	antibacterial	k99_8954_k99_8954_1	2	1637	PF00873	0.50428	CL0322	RND_permease	ACR_tran	AcrB/AcrD/AcrF family	91347	Enterobacterales
SRR6145059	k99_14265	k99_14265_1779-2952.1	antibacterial	k99_14265_k99_14265_2	1779	2952	PF01494	0.59435	CL0063	NADP_Rossmann	FAD_binding_3	FAD binding domain	134537	Paraburkholderia fungorum
SRR6145059	k99_14265	k99_14265_1779-2952.1	antibacterial	k99_14265_k99_14265_2	1779	2952	PF13450	0.49565	CL0063	NADP_Rossmann	NAD_binding_8	NAD(P)-binding Rossmann-like domain	134537	Paraburkholderia fungorum
SRR6145059	k99_14265	k99_14265_5723-9376.1	antibacterial	k99_14265_k99_14265_8	5723	6656	PF02668	0.57984	CL0029	Cupin	TauD	Taurine catabolism dioxygenase TauD, TfdA family	134537	Paraburkholderia fungorum
SRR6145059	k99_14265	k99_14265_5723-9376.1	antibacterial	k99_14265_k99_14265_9	6678	7569	PF01614	0.37989	CL0161	GAF	IclR	Bacterial transcriptional regulator	134537	Paraburkholderia fungorum
SRR6145059	k99_14265	k99_14265_5723-9376.1	antibacterial	k99_14265_k99_14265_9	6678	7569	PF13463	0.39411	CL0123	HTH	HTH_27	Winged helix DNA-binding domain	134537	Paraburkholderia fungorum
SRR6145059	k99_14265	k99_14265_5723-9376.1	antibacterial	k99_14265_k99_14265_9	6678	7569	PF01978	0.42098	CL0123	HTH	TrmB	Sugar-specific transcriptional regulator TrmB	134537	Paraburkholderia fungorum
SRR6145059	k99_14265	k99_14265_5723-9376.1	antibacterial	k99_14265_k99_14265_9	6678	7569	PF09339	0.50115	CL0123	HTH	HTH_IclR	IclR helix-turn-helix domain	134537	Paraburkholderia fungorum
SRR6145059	k99_14265	k99_14265_5723-9376.1	antibacterial	k99_14265_k99_14265_9	6678	7569	PF12802	0.51797	CL0123	HTH	MarR_2	MarR family	134537	Paraburkholderia fungorum
SRR6145059	k99_14265	k99_14265_5723-9376.1	antibacterial	k99_14265_k99_14265_9	6678	7569	PF01325	0.49407	CL0123	HTH	Fe_dep_repress	Iron dependent repressor, N-terminal DNA binding domain	134537	Paraburkholderia fungorum
SRR6145059	k99_14265	k99_14265_5723-9376.1	antibacterial	k99_14265_k99_14265_9	6678	7569	PF13412	0.54798	CL0123	HTH	HTH_24	Winged helix-turn-helix DNA-binding	134537	Paraburkholderia fungorum
SRR6145059	k99_14265	k99_14265_5723-9376.1	antibacterial	k99_14265_k99_14265_9	6678	7569	PF01047	0.57019	CL0123	HTH	MarR	MarR family	134537	Paraburkholderia fungorum
SRR6145059	k99_14265	k99_14265_5723-9376.1	antibacterial	k99_14265_k99_14265_9	6678	7569	PF08220	0.53428	CL0123	HTH	HTH_DeoR	DeoR-like helix-turn-helix domain	134537	Paraburkholderia fungorum
SRR6145059	k99_14265	k99_14265_5723-9376.1	antibacterial	k99_14265_k99_14265_9	6678	7569	PF08279	0.56978	CL0123	HTH	HTH_11	HTH domain	134537	Paraburkholderia fungorum
SRR6145059	k99_14265	k99_14265_5723-9376.1	antibacterial	k99_14265_k99_14265_9	6678	7569	PF13404	0.62778	CL0123	HTH	HTH_AsnC-type	AsnC-type helix-turn-helix domain	134537	Paraburkholderia fungorum
SRR6145059	k99_14265	k99_14265_5723-9376.1	antibacterial	k99_14265_k99_14265_10	7701	8457	PF13561	0.60903	CL0063	NADP_Rossmann	adh_short_C2	Enoyl-(Acyl carrier protein) reductase	134537	Paraburkholderia fungorum
SRR6145059	k99_14265	k99_14265_5723-9376.1	antibacterial	k99_14265_k99_14265_10	7701	8457	PF00106	0.59916	CL0063	NADP_Rossmann	adh_short	short chain dehydrogenase	134537	Paraburkholderia fungorum
SRR6145059	k99_14265	k99_14265_5723-9376.1	antibacterial	k99_14265_k99_14265_10	7701	8457	PF08659	0.61541	CL0063	NADP_Rossmann	KR	KR domain	134537	Paraburkholderia fungorum
SRR6145059	k99_14265	k99_14265_5723-9376.1	antibacterial	k99_14265_k99_14265_11	8539	9376	PF04962	0.51702	CL0029	Cupin	KduI	KduI/IolB family	134537	Paraburkholderia fungorum
SRR6145059	k99_15174	k99_15174_2-470.1	antibacterial	k99_15174_k99_15174_1	2	470	PF00005	0.53706	CL0023	P-loop_NTPase	ABC_tran	ABC transporter	1747	Cutibacterium acnes
SRR6145059	k99_3014	k99_3014_774-1116.1	antibacterial	k99_3014_k99_3014_3	774	1116	PF00962	0.51603	CL0034	Amidohydrolase	A_deaminase	Adenosine/AMP deaminase	1270	Micrococcus luteus
SRR6145059	k99_2598	k99_2598_2-4478.1	antibacterial	k99_2598_k99_2598_1	2	659	PF00196	0.80298	CL0123	HTH	GerE	Bacterial regulatory proteins, luxR family	1747	Cutibacterium acnes
SRR6145059	k99_2598	k99_2598_2-4478.1	antibacterial	k99_2598_k99_2598_1	2	659	PF08281	0.77176	CL0123	HTH	Sigma70_r4_2	Sigma-70, region 4	1747	Cutibacterium acnes
SRR6145059	k99_2598	k99_2598_2-4478.1	antibacterial	k99_2598_k99_2598_1	2	659	PF04545	0.73963	CL0123	HTH	Sigma70_r4	Sigma-70, region 4	1747	Cutibacterium acnes
SRR6145059	k99_2598	k99_2598_2-4478.1	antibacterial	k99_2598_k99_2598_1	2	659	PF13412	0.73707	CL0123	HTH	HTH_24	Winged helix-turn-helix DNA-binding	1747	Cutibacterium acnes
SRR6145059	k99_2598	k99_2598_2-4478.1	antibacterial	k99_2598_k99_2598_1	2	659	PF00072	0.75061	CL0304	CheY	Response_reg	Response regulator receiver domain	1747	Cutibacterium acnes
SRR6145059	k99_2598	k99_2598_2-4478.1	antibacterial	k99_2598_k99_2598_2	689	2024	PF02518	0.77292	CL0025	His_Kinase_A	HATPase_c	Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase	1747	Cutibacterium acnes
SRR6145059	k99_2598	k99_2598_2-4478.1	antibacterial	k99_2598_k99_2598_2	689	2024	PF13581	0.82508	CL0025	His_Kinase_A	HATPase_c_2	Histidine kinase-like ATPase domain	1747	Cutibacterium acnes
SRR6145059	k99_2598	k99_2598_2-4478.1	antibacterial	k99_2598_k99_2598_2	689	2024	PF07730	0.88552	CL0025	His_Kinase_A	HisKA_3	Histidine kinase	1747	Cutibacterium acnes
SRR6145059	k99_2598	k99_2598_2-4478.1	antibacterial	k99_2598_k99_2598_2	689	2024	PF14248	0.83822	NA	NA	DUF4345	Domain of unknown function (DUF4345)	1747	Cutibacterium acnes
SRR6145059	k99_2598	k99_2598_2-4478.1	antibacterial	k99_2598_k99_2598_3	2125	3313	PF01566	0.80939	CL0062	APC	Nramp	Natural resistance-associated macrophage protein	1747	Cutibacterium acnes
SRR6145059	k99_2598	k99_2598_2-4478.1	antibacterial	k99_2598_k99_2598_4	3309	3879	PF01613	0.83024	CL0336	FMN-binding	Flavin_Reduct	Flavin reductase like domain	1747	Cutibacterium acnes
SRR6145059	k99_2598	k99_2598_2-4478.1	antibacterial	k99_2598_k99_2598_5	3944	4478	PF00274	0.78523	CL0035	Peptidase_MH	Glycolytic	Fructose-bisphosphate aldolase class-I	1747	Cutibacterium acnes
SRR6145059	k99_11497	k99_11497_0-1002.1	antibacterial	k99_11497_k99_11497_1	0	1002	PF00171	0.60684	CL0099	ALDH-like	Aldedh	Aldehyde dehydrogenase family	1270	Micrococcus luteus
SRR6145059	k99_5416	k99_5416_1-1006.1	antibacterial	k99_5416_k99_5416_1	1	1006	PF13700	0.56837	NA	NA	DUF4158	Domain of unknown function (DUF4158)	468	Moraxellaceae
SRR6145059	k99_13044	k99_13044_1-6685.1	antibacterial	k99_13044_k99_13044_1	1	1246	PF00205	0.67334	CL0085	FAD_DHS	TPP_enzyme_M	Thiamine pyrophosphate enzyme, central domain	1747	Cutibacterium acnes
SRR6145059	k99_13044	k99_13044_1-6685.1	antibacterial	k99_13044_k99_13044_1	1	1246	PF02775	0.66127	CL0254	THDP-binding	TPP_enzyme_C	Thiamine pyrophosphate enzyme, C-terminal TPP binding domain	1747	Cutibacterium acnes
SRR6145059	k99_13044	k99_13044_1-6685.1	antibacterial	k99_13044_k99_13044_3	1993	3487	PF00171	0.69144	CL0099	ALDH-like	Aldedh	Aldehyde dehydrogenase family	1747	Cutibacterium acnes
SRR6145059	k99_13044	k99_13044_1-6685.1	antibacterial	k99_13044_k99_13044_4	3582	4563	PF00356	0.63233	CL0123	HTH	LacI	Bacterial regulatory proteins, lacI family	1747	Cutibacterium acnes
SRR6145059	k99_13044	k99_13044_1-6685.1	antibacterial	k99_13044_k99_13044_4	3582	4563	PF00532	0.63447	CL0144	Periplas_BP	Peripla_BP_1	Periplasmic binding proteins and sugar binding domain of LacI family	1747	Cutibacterium acnes
SRR6145059	k99_13044	k99_13044_1-6685.1	antibacterial	k99_13044_k99_13044_4	3582	4563	PF13407	0.62673	CL0144	Periplas_BP	Peripla_BP_4	Periplasmic binding protein domain	1747	Cutibacterium acnes
SRR6145059	k99_13044	k99_13044_1-6685.1	antibacterial	k99_13044_k99_13044_4	3582	4563	PF13377	0.60368	CL0144	Periplas_BP	Peripla_BP_3	Periplasmic binding protein-like domain	1747	Cutibacterium acnes
SRR6145059	k99_13044	k99_13044_1-6685.1	antibacterial	k99_13044_k99_13044_5	4699	5182	PF01408	0.58972	CL0063	NADP_Rossmann	GFO_IDH_MocA	Oxidoreductase family, NAD-binding Rossmann fold	1747	Cutibacterium acnes
SRR6145059	k99_13044	k99_13044_1-6685.1	antibacterial	k99_13044_k99_13044_5	4699	5182	PF03447	0.49805	CL0063	NADP_Rossmann	NAD_binding_3	Homoserine dehydrogenase, NAD binding domain	1747	Cutibacterium acnes
SRR6145059	k99_13044	k99_13044_1-6685.1	antibacterial	k99_13044_k99_13044_6	5240	5903	PF02894	0.60266	CL0139	GADPH_aa-bio_dh	GFO_IDH_MocA_C	Oxidoreductase family, C-terminal alpha/beta domain	1747	Cutibacterium acnes
SRR6145059	k99_13044	k99_13044_1-6685.1	antibacterial	k99_13044_k99_13044_7	5947	6685	PF01261	0.59376	CL0036	TIM_barrel	AP_endonuc_2	Xylose isomerase-like TIM barrel	1747	Cutibacterium acnes
SRR6145059	k99_9344	k99_9344_2-2283.1	antibacterial	k99_9344_k99_9344_1	2	254	PF09344	0.52222	CL0362	RAMPS-Cas5-like	Cas_CT1975	CT1975-like protein	1747	Cutibacterium acnes
SRR6145059	k99_9344	k99_9344_2-2283.1	antibacterial	k99_9344_k99_9344_2	250	880	PF09485	0.5356	NA	NA	CRISPR_Cse2	CRISPR-associated protein Cse2 (CRISPR_cse2)	1747	Cutibacterium acnes
SRR6145059	k99_9344	k99_9344_2-2283.1	antibacterial	k99_9344_k99_9344_3	879	2283	PF09481	0.54763	NA	NA	CRISPR_Cse1	CRISPR-associated protein Cse1 (CRISPR_cse1)	1747	Cutibacterium acnes
SRR6145059	k99_5664	k99_5664_18198-27288.1	antibacterial	k99_5664_k99_5664_19	18198	18882	PF12787	0.53399	NA	NA	EcsC	EcsC protein family	1114966	Cutibacterium acnes TypeIA2 P.acn33
SRR6145059	k99_5664	k99_5664_18198-27288.1	antibacterial	k99_5664_k99_5664_20	19158	19380	PF09605	0.55736	NA	NA	Trep_Strep	Hypothetical bacterial integral membrane protein (Trep_Strep)	1114966	Cutibacterium acnes TypeIA2 P.acn33
SRR6145059	k99_5664	k99_5664_18198-27288.1	antibacterial	k99_5664_k99_5664_21	19376	21197	PF00664	0.66911	CL0241	ABC_membrane	ABC_membrane	ABC transporter transmembrane region	1114966	Cutibacterium acnes TypeIA2 P.acn33
SRR6145059	k99_5664	k99_5664_18198-27288.1	antibacterial	k99_5664_k99_5664_21	19376	21197	PF00005	0.71572	CL0023	P-loop_NTPase	ABC_tran	ABC transporter	1114966	Cutibacterium acnes TypeIA2 P.acn33
SRR6145059	k99_5664	k99_5664_18198-27288.1	antibacterial	k99_5664_k99_5664_21	19376	21197	PF13555	0.80665	CL0023	P-loop_NTPase	AAA_29	P-loop containing region of AAA domain	1114966	Cutibacterium acnes TypeIA2 P.acn33
SRR6145059	k99_5664	k99_5664_18198-27288.1	antibacterial	k99_5664_k99_5664_21	19376	21197	PF13481	0.81213	CL0023	P-loop_NTPase	AAA_25	AAA domain	1114966	Cutibacterium acnes TypeIA2 P.acn33
SRR6145059	k99_5664	k99_5664_18198-27288.1	antibacterial	k99_5664_k99_5664_21	19376	21197	PF13401	0.86012	CL0023	P-loop_NTPase	AAA_22	AAA domain	1114966	Cutibacterium acnes TypeIA2 P.acn33
SRR6145059	k99_5664	k99_5664_18198-27288.1	antibacterial	k99_5664_k99_5664_21	19376	21197	PF13191	0.89544	CL0023	P-loop_NTPase	AAA_16	AAA ATPase domain	1114966	Cutibacterium acnes TypeIA2 P.acn33
SRR6145059	k99_5664	k99_5664_18198-27288.1	antibacterial	k99_5664_k99_5664_21	19376	21197	PF13479	0.871	CL0023	P-loop_NTPase	AAA_24	AAA domain	1114966	Cutibacterium acnes TypeIA2 P.acn33
SRR6145059	k99_5664	k99_5664_18198-27288.1	antibacterial	k99_5664_k99_5664_22	21193	22987	PF00664	0.89916	CL0241	ABC_membrane	ABC_membrane	ABC transporter transmembrane region	1114966	Cutibacterium acnes TypeIA2 P.acn33
SRR6145059	k99_5664	k99_5664_18198-27288.1	antibacterial	k99_5664_k99_5664_22	21193	22987	PF14351	0.84358	NA	NA	DUF4401	Domain of unknown function (DUF4401)	1114966	Cutibacterium acnes TypeIA2 P.acn33
SRR6145059	k99_5664	k99_5664_18198-27288.1	antibacterial	k99_5664_k99_5664_22	21193	22987	PF00005	0.89701	CL0023	P-loop_NTPase	ABC_tran	ABC transporter	1114966	Cutibacterium acnes TypeIA2 P.acn33
SRR6145059	k99_5664	k99_5664_18198-27288.1	antibacterial	k99_5664_k99_5664_22	21193	22987	PF13555	0.89464	CL0023	P-loop_NTPase	AAA_29	P-loop containing region of AAA domain	1114966	Cutibacterium acnes TypeIA2 P.acn33
SRR6145059	k99_5664	k99_5664_18198-27288.1	antibacterial	k99_5664_k99_5664_22	21193	22987	PF13476	0.89019	CL0023	P-loop_NTPase	AAA_23	AAA domain	1114966	Cutibacterium acnes TypeIA2 P.acn33
SRR6145059	k99_5664	k99_5664_18198-27288.1	antibacterial	k99_5664_k99_5664_22	21193	22987	PF02463	0.8844	CL0023	P-loop_NTPase	SMC_N	RecF/RecN/SMC N terminal domain	1114966	Cutibacterium acnes TypeIA2 P.acn33
SRR6145059	k99_5664	k99_5664_18198-27288.1	antibacterial	k99_5664_k99_5664_22	21193	22987	PF13604	0.88461	CL0023	P-loop_NTPase	AAA_30	AAA domain	1114966	Cutibacterium acnes TypeIA2 P.acn33
SRR6145059	k99_5664	k99_5664_18198-27288.1	antibacterial	k99_5664_k99_5664_22	21193	22987	PF13304	0.89122	CL0023	P-loop_NTPase	AAA_21	AAA domain, putative AbiEii toxin, Type IV TA system	1114966	Cutibacterium acnes TypeIA2 P.acn33
SRR6145059	k99_5664	k99_5664_18198-27288.1	antibacterial	k99_5664_k99_5664_22	21193	22987	PF00004	0.86945	CL0023	P-loop_NTPase	AAA	ATPase family associated with various cellular activities (AAA)	1114966	Cutibacterium acnes TypeIA2 P.acn33
SRR6145059	k99_5664	k99_5664_18198-27288.1	antibacterial	k99_5664_k99_5664_23	22983	23628	PF00440	0.91097	CL0123	HTH	TetR_N	Bacterial regulatory proteins, tetR family	1114966	Cutibacterium acnes TypeIA2 P.acn33
SRR6145059	k99_5664	k99_5664_18198-27288.1	antibacterial	k99_5664_k99_5664_24	23939	24416	PF07883	0.84847	CL0029	Cupin	Cupin_2	Cupin domain	1114966	Cutibacterium acnes TypeIA2 P.acn33
SRR6145059	k99_5664	k99_5664_18198-27288.1	antibacterial	k99_5664_k99_5664_26	24782	25199	PF15795	0.75685	NA	NA	Spec3	Ectodermal ciliogenesis protein	1114966	Cutibacterium acnes TypeIA2 P.acn33
SRR6145059	k99_5664	k99_5664_18198-27288.1	antibacterial	k99_5664_k99_5664_27	25320	26616	PF01156	0.68588	NA	NA	IU_nuc_hydro	Inosine-uridine preferring nucleoside hydrolase	1114966	Cutibacterium acnes TypeIA2 P.acn33
SRR6145059	k99_5664	k99_5664_18198-27288.1	antibacterial	k99_5664_k99_5664_28	27060	27288	PF09386	0.69985	CL0057	Met_repress	ParD	Antitoxin ParD	1114966	Cutibacterium acnes TypeIA2 P.acn33
SRR6145059	k99_11245	k99_11245_107-10284.1	antibacterial	k99_11245_k99_11245_1	107	1625	PF02321	0.77153	CL0105	Hybrid	OEP	Outer membrane efflux protein	134537	Paraburkholderia fungorum
SRR6145059	k99_11245	k99_11245_107-10284.1	antibacterial	k99_11245_k99_11245_2	1626	4848	PF00873	0.72706	CL0322	RND_permease	ACR_tran	AcrB/AcrD/AcrF family	134537	Paraburkholderia fungorum
SRR6145059	k99_11245	k99_11245_107-10284.1	antibacterial	k99_11245_k99_11245_2	1626	4848	PF02355	0.70143	CL0322	RND_permease	SecD_SecF	Protein export membrane protein	134537	Paraburkholderia fungorum
SRR6145059	k99_11245	k99_11245_107-10284.1	antibacterial	k99_11245_k99_11245_2	1626	4848	PF03176	0.73201	CL0322	RND_permease	MMPL	MMPL family	134537	Paraburkholderia fungorum
SRR6145059	k99_11245	k99_11245_107-10284.1	antibacterial	k99_11245_k99_11245_3	4866	6099	PF00529	0.74453	CL0105	Hybrid	HlyD	HlyD membrane-fusion protein of T1SS	134537	Paraburkholderia fungorum
SRR6145059	k99_11245	k99_11245_107-10284.1	antibacterial	k99_11245_k99_11245_3	4866	6099	PF16576	0.73472	CL0105	Hybrid	HlyD_D23	Barrel-sandwich domain of CusB or HlyD membrane-fusion	134537	Paraburkholderia fungorum
SRR6145059	k99_11245	k99_11245_107-10284.1	antibacterial	k99_11245_k99_11245_3	4866	6099	PF13437	0.76463	CL0105	Hybrid	HlyD_3	HlyD family secretion protein	134537	Paraburkholderia fungorum
SRR6145059	k99_11245	k99_11245_107-10284.1	antibacterial	k99_11245_k99_11245_3	4866	6099	PF13533	0.75842	CL0105	Hybrid	Biotin_lipoyl_2	Biotin-lipoyl like	134537	Paraburkholderia fungorum
SRR6145059	k99_11245	k99_11245_107-10284.1	antibacterial	k99_11245_k99_11245_4	6525	7173	PF00440	0.83005	CL0123	HTH	TetR_N	Bacterial regulatory proteins, tetR family	134537	Paraburkholderia fungorum
SRR6145059	k99_11245	k99_11245_107-10284.1	antibacterial	k99_11245_k99_11245_4	6525	7173	PF08361	0.79424	CL0174	TetR_C	TetR_C_2	MAATS-type transcriptional repressor, C-terminal region	134537	Paraburkholderia fungorum
SRR6145059	k99_11245	k99_11245_107-10284.1	antibacterial	k99_11245_k99_11245_4	6525	7173	PF13977	0.81935	CL0174	TetR_C	TetR_C_6	BetI-type transcriptional repressor, C-terminal	134537	Paraburkholderia fungorum
SRR6145059	k99_11245	k99_11245_107-10284.1	antibacterial	k99_11245_k99_11245_5	7204	7837	PF00857	0.83177	NA	NA	Isochorismatase	Isochorismatase family	134537	Paraburkholderia fungorum
SRR6145059	k99_11245	k99_11245_107-10284.1	antibacterial	k99_11245_k99_11245_6	8016	9012	PF01965	0.75019	CL0014	Glutaminase_I	DJ-1_PfpI	DJ-1/PfpI family	134537	Paraburkholderia fungorum
SRR6145059	k99_11245	k99_11245_107-10284.1	antibacterial	k99_11245_k99_11245_6	8016	9012	PF00165	0.77374	CL0123	HTH	HTH_AraC	Bacterial regulatory helix-turn-helix proteins, AraC family	134537	Paraburkholderia fungorum
SRR6145059	k99_11245	k99_11245_107-10284.1	antibacterial	k99_11245_k99_11245_6	8016	9012	PF12833	0.73844	CL0123	HTH	HTH_18	Helix-turn-helix domain	134537	Paraburkholderia fungorum
SRR6145059	k99_11245	k99_11245_107-10284.1	antibacterial	k99_11245_k99_11245_7	9096	9858	PF06240	0.73069	CL0209	Bet_V_1_like	COXG	Carbon monoxide dehydrogenase subunit G (CoxG)	134537	Paraburkholderia fungorum
SRR6145059	k99_11245	k99_11245_107-10284.1	antibacterial	k99_11245_k99_11245_8	9891	10284	PF04248	0.76257	CL0080	Beta-tent	NTP_transf_9	Domain of unknown function (DUF427)	134537	Paraburkholderia fungorum
SRR6145059	k99_9922	k99_9922_2-405.1	antibacterial	k99_9922_k99_9922_1	2	215	PF08020	0.69438	CL0310	DinB	DUF1706	Protein of unknown function (DUF1706)	1747	Cutibacterium acnes
SRR6145059	k99_9922	k99_9922_2-405.1	antibacterial	k99_9922_k99_9922_2	153	405	PF08020	0.61984	CL0310	DinB	DUF1706	Protein of unknown function (DUF1706)	1747	Cutibacterium acnes
SRR6145059	k99_12558	k99_12558_263-2072.1	antibacterial	k99_12558_k99_12558_2	263	1271	PF01180	0.54243	CL0036	TIM_barrel	DHO_dh	Dihydroorotate dehydrogenase	1747	Cutibacterium acnes
SRR6145059	k99_12558	k99_12558_263-2072.1	antibacterial	k99_12558_k99_12558_3	1850	2072	PF07681	0.63572	CL0131	DoxD-like	DoxX	DoxX	1747	Cutibacterium acnes
SRR6145059	k99_7561	k99_7561_1-2041.1	antibacterial	k99_7561_k99_7561_1	1	2041	PF05088	0.50922	CL0063	NADP_Rossmann	Bac_GDH	Bacterial NAD-glutamate dehydrogenase	1747	Cutibacterium acnes
SRR6145059	k99_3515	k99_3515_2-3098.1	antibacterial	k99_3515_k99_3515_1	2	764	PF00501	0.91436	CL0378	ANL	AMP-binding	AMP-binding enzyme	1747	Cutibacterium acnes
SRR6145059	k99_3515	k99_3515_2-3098.1	antibacterial	k99_3515_k99_3515_2	880	1636	PF01261	0.82789	CL0036	TIM_barrel	AP_endonuc_2	Xylose isomerase-like TIM barrel	1747	Cutibacterium acnes
SRR6145059	k99_3515	k99_3515_2-3098.1	antibacterial	k99_3515_k99_3515_3	1747	2557	PF08659	0.84573	CL0063	NADP_Rossmann	KR	KR domain	1747	Cutibacterium acnes
SRR6145059	k99_3515	k99_3515_2-3098.1	antibacterial	k99_3515_k99_3515_3	1747	2557	PF00106	0.86024	CL0063	NADP_Rossmann	adh_short	short chain dehydrogenase	1747	Cutibacterium acnes
SRR6145059	k99_3515	k99_3515_2-3098.1	antibacterial	k99_3515_k99_3515_3	1747	2557	PF01370	0.8732	CL0063	NADP_Rossmann	Epimerase	NAD dependent epimerase/dehydratase family	1747	Cutibacterium acnes
SRR6145059	k99_3515	k99_3515_2-3098.1	antibacterial	k99_3515_k99_3515_3	1747	2557	PF02719	0.86063	CL0063	NADP_Rossmann	Polysacc_synt_2	Polysaccharide biosynthesis protein	1747	Cutibacterium acnes
SRR6145059	k99_3515	k99_3515_2-3098.1	antibacterial	k99_3515_k99_3515_3	1747	2557	PF13460	0.85372	CL0063	NADP_Rossmann	NAD_binding_10	NAD(P)H-binding	1747	Cutibacterium acnes
SRR6145059	k99_3515	k99_3515_2-3098.1	antibacterial	k99_3515_k99_3515_3	1747	2557	PF13561	0.82976	CL0063	NADP_Rossmann	adh_short_C2	Enoyl-(Acyl carrier protein) reductase	1747	Cutibacterium acnes
SRR6145059	k99_3515	k99_3515_2-3098.1	antibacterial	k99_3515_k99_3515_4	2558	3098	PF01553	0.79764	CL0228	Acyltransferase	Acyltransferase	Acyltransferase	1747	Cutibacterium acnes
SRR6145059	k99_10753	k99_10753_47752-50623.1	antibacterial	k99_10753_k99_10753_45	47752	48733	PF06314	0.51398	CL0403	ADC-like	ADC	Acetoacetate decarboxylase (ADC)	134537	Paraburkholderia fungorum
SRR6145059	k99_10753	k99_10753_47752-50623.1	antibacterial	k99_10753_k99_10753_46	48764	50261	PF00171	0.52256	CL0099	ALDH-like	Aldedh	Aldehyde dehydrogenase family	134537	Paraburkholderia fungorum
SRR6145059	k99_10753	k99_10753_47752-50623.1	antibacterial	k99_10753_k99_10753_47	50275	50623	PF03435	0.50929	CL0063	NADP_Rossmann	Sacchrp_dh_NADP	Saccharopine dehydrogenase NADP binding domain	134537	Paraburkholderia fungorum
SRR6145059	k99_10753	k99_10753_47752-50623.1	antibacterial	k99_10753_k99_10753_47	50275	50623	PF13460	0.50748	CL0063	NADP_Rossmann	NAD_binding_10	NAD(P)H-binding	134537	Paraburkholderia fungorum
SRR6145059	k99_6738	k99_6738_199-2369.1	inhibitor	k99_6738_k99_6738_2	199	1237	PF02653	0.54455	CL0142	Membrane_trans	BPD_transp_2	Branched-chain amino acid transport system / permease component	134537	Paraburkholderia fungorum
SRR6145059	k99_6738	k99_6738_199-2369.1	inhibitor	k99_6738_k99_6738_3	1274	2369	PF08240	0.53318	CL0296	GroES	ADH_N	Alcohol dehydrogenase GroES-like domain	134537	Paraburkholderia fungorum
SRR6145059	k99_6738	k99_6738_199-2369.1	inhibitor	k99_6738_k99_6738_3	1274	2369	PF00107	0.55152	CL0063	NADP_Rossmann	ADH_zinc_N	Zinc-binding dehydrogenase	134537	Paraburkholderia fungorum
SRR6145059	k99_10011	k99_10011_0-972.1	antibacterial	k99_10011_k99_10011_1	0	972	PF05958	0.35758	CL0063	NADP_Rossmann	tRNA_U5-meth_tr	tRNA (Uracil-5-)-methyltransferase	1270	Micrococcus luteus
SRR6145059	k99_10011	k99_10011_0-972.1	antibacterial	k99_10011_k99_10011_1	0	972	PF01269	0.49193	CL0063	NADP_Rossmann	Fibrillarin	Fibrillarin	1270	Micrococcus luteus
SRR6145059	k99_10011	k99_10011_0-972.1	antibacterial	k99_10011_k99_10011_1	0	972	PF01135	0.57444	CL0063	NADP_Rossmann	PCMT	Protein-L-isoaspartate(D-aspartate) O-methyltransferase (PCMT)	1270	Micrococcus luteus
SRR6145059	k99_10011	k99_10011_0-972.1	antibacterial	k99_10011_k99_10011_1	0	972	PF08704	0.5849	CL0063	NADP_Rossmann	GCD14	tRNA methyltransferase complex GCD14 subunit	1270	Micrococcus luteus
